fw_ID,model,richness,links,connectance,distance,basal,top,intermediate,diameter,herbivory,omnivory,predpreyRatio,l_S,GenSD,VulSD,TL,ChLen,ChSD,ChNum,path,LinkSD,S1,S2,S4,S5,centrality,loops,intervals,MaxSim,Clust,trophicCoherence,trophicVar
adbm_2_20,ADBM,8,8,0.125,2.0,0.375,0.25,0.375,2,0.25,0.125,1.2,1.0,1.3093073414159542,0.9258200997725514,2.03125,2.0,1.0,1.6094379124341003,1.1111111111111112,1.3093073414159542,0.046875,0.03125,0.015625,0.0625,1.2325581395348837,0.0,0,0.36875,0.6666666666666666,0.5863019699779287,0.9363839285714286
adbm_2_40,ADBM,4,2,0.125,2.0,0.5,0.5,0.0,1,0.5,0.0,1.0,0.5,1.1547005383792515,1.1547005383792515,1.5,1.0,0.0,0.6931471805599453,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.3333333333333333
adbm_30_10,ADBM,3,2,0.2222222222222222,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2,0.3333333333333333,0.0,1.0,0.6666666666666666,0.8660254037844388,0.8660254037844388,2.0,2.0,0.0,0.0,1.3333333333333333,0.8660254037844386,0.1111111111111111,0.0,0.0,0.0,1.25,0.0,0,0.0,0.0,0.0,1.0
adbm_30_20,ADBM,7,12,0.24489795918367346,2.0,0.5714285714285714,0.14285714285714285,0.2857142857142857,1,0.14285714285714285,0.2857142857142857,2.0,1.7142857142857142,1.4174834246858972,0.6490734136415514,1.5178571428571428,1.8181818181818181,0.7507571935295484,2.3978952727983707,1.0,1.0023121418149288,0.0,0.16326530612244897,0.0,0.2857142857142857,2.818181818181818,0.0,0,0.6870748299319728,0.8055555555555555,0.45357377202244253,0.4293154761904761
adbm_30_40,ADBM,8,6,0.09375,3.0,0.375,0.375,0.25,2,0.375,0.125,1.0,0.75,0.9428090415820635,0.9428090415820635,1.8125,1.5,0.5773502691896257,1.3862943611198906,1.25,0.7126966450997984,0.03125,0.0,0.015625,0.015625,1.2325581395348837,0.0,0,0.25,0.0,0.28867513459481287,0.5669642857142857
adbm_31_10,ADBM,2,1,0.25,2.0,0.5,0.5,0.0,1,0.5,0.0,1.0,0.5,1.4142135623730951,1.4142135623730951,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.5
adbm_31_20,ADBM,6,4,0.1111111111111111,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,0.3333333333333333,0.0,1.0,0.6666666666666666,0.7745966692414835,0.7745966692414835,2.1666666666666665,2.0,1.4142135623730951,0.6931471805599453,1.2,0.7745966692414835,0.05555555555555555,0.0,0.0,0.0,0.8000000000000002,0.0,0,0.0,0.0,0.0,1.3666666666666667
adbm_31_40,ADBM,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adbm_32_10,ADBM,5,3,0.12,2.0,0.4,0.4,0.2,2,0.4,0.0,1.0,0.6,0.912870929175277,0.912870929175277,1.8,1.5,0.7071067811865476,0.6931471805599453,1.0,0.7453559924999299,0.04,0.0,0.0,0.0,0.6666666666666666,0.0,0,0.0,0.0,0.0,0.7000000000000001
adbm_32_20,ADBM,2,1,0.25,2.0,0.5,0.5,0.0,1,0.5,0.0,1.0,0.5,1.4142135623730951,1.4142135623730951,1.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.5
adbm_32_40,ADBM,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adbm_33_10,ADBM,4,4,0.25,1.0,0.25,0.25,0.5,2,0.25,0.25,1.0,1.0,0.816496580927726,0.816496580927726,2.375,2.5,0.7071067811865476,0.6931471805599453,1.0,0.816496580927726,0.125,0.0625,0.0,0.0,0.6000000000000001,0.0,0,0.22916666666666663,0.7777777777777777,0.3535533905932738,1.2291666666666667
adbm_33_20,ADBM,4,2,0.125,2.0,0.5,0.5,0.0,1,0.5,0.0,1.0,0.5,1.1547005383792515,1.1547005383792515,1.5,1.0,0.0,0.6931471805599453,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.3333333333333333
adbm_33_40,ADBM,15,36,0.16,2.0,0.5333333333333333,0.13333333333333333,0.3333333333333333,1,0.13333333333333333,0.3333333333333333,1.8571428571428572,2.4,1.6044951735373845,0.768295371441074,1.6098471487360375,2.3076923076923075,0.9220642218141845,3.6635616461296463,1.0,1.410350063490374,0.0,0.17333333333333334,0.044444444444444446,0.4,3.9933949801849415,0.0,0,0.7528205128205129,0.7225589225589225,0.5835870082518874,0.4772569108859384
adbm_34_10,ADBM,4,3,0.1875,4.0,0.25,0.25,0.5,3,0.25,0.0,1.0,0.75,0.6666666666666666,0.6666666666666666,2.5,3.0,0.0,0.0,1.6666666666666667,0.7698003589195009,0.125,0.0,0.0,0.0,1.6666666666666667,0.0,0,0.0,0.0,0.0,1.6666666666666667
adbm_34_20,ADBM,6,4,0.1111111111111111,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2,0.3333333333333333,0.0,1.0,0.6666666666666666,0.7745966692414835,0.7745966692414835,2.0,2.0,0.0,0.6931471805599453,1.3333333333333333,0.7745966692414835,0.05555555555555555,0.0,0.0,0.0,1.2500000000000002,0.0,0,0.0,0.0,0.0,0.8
